date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_PSS_VSL
20.09.2015,13:40:52.7853110,1.20854396,0.620478106,0.987021513,0.472257201,0.616407641,0.002887517,0.608544214,0
20.09.2015,13:40:52.7900578,1.182956842,0.620540201,0.987187548,0.450827539,0.616578234,0.002887517,0.608441088,0
20.09.2015,13:40:52.7948330,1.213161464,0.620540201,0.987021513,0.450827539,0.616293913,0.002887517,0.608441088,0
20.09.2015,13:40:52.7997684,1.179671547,0.62051153,0.987187548,0.465953112,0.616635098,0.002887517,0.608544214,0
20.09.2015,13:40:52.8044374,1.172128672,0.620600207,0.987187548,0.462590335,0.616748826,0.002784391,0.608750465,0
20.09.2015,13:40:52.8093720,1.219312593,0.620610731,0.987021513,0.468969025,0.616976283,0.002784391,0.608750465,0
20.09.2015,13:40:52.8140404,1.18363137,0.620610731,0.987187548,0.468969025,0.61680569,0.002887517,0.60885359,0
20.09.2015,13:40:52.8189318,1.215721036,0.620570132,0.987021513,0.455589006,0.617033147,0.002887517,0.60885359,0
20.09.2015,13:40:52.8237134,1.197699771,0.620639594,0.987132203,0.457188657,0.617203739,0.002784391,0.608956716,0
20.09.2015,13:40:52.8285708,1.25214724,0.620673193,0.986855478,0.47069099,0.617146875,0.002887517,0.608956716,0
20.09.2015,13:40:52.8332822,1.205510491,0.620673193,0.987076858,0.47069099,0.617374332,0.002784391,0.609162967,0
20.09.2015,13:40:52.8380666,1.232203301,0.620630903,0.986910823,0.458935328,0.61748806,0.002784391,0.609266093,0
20.09.2015,13:40:52.8429480,1.250540934,0.620912944,0.986855478,0.473134849,0.617715517,0.002784391,0.609266093,0
20.09.2015,13:40:52.8477628,1.231424963,0.620912944,0.986910823,0.473134849,0.617317468,0.002887517,0.609369219,0
20.09.2015,13:40:52.8524862,1.242994539,0.620981434,0.986855478,0.454791816,0.61748806,0.002990643,0.609266093,0
20.09.2015,13:40:52.8572750,1.220663644,0.621129829,0.986966168,0.457557672,0.617431196,0.002887517,0.609266093,0
20.09.2015,13:40:52.8620754,1.271363196,0.621028331,0.986744788,0.465846082,0.617260604,0.002990643,0.609162967,0
20.09.2015,13:40:52.8668612,1.213584937,0.621028331,0.987021513,0.465846082,0.617203739,0.002887517,0.609162967,0
20.09.2015,13:40:52.8717218,1.242309329,0.62112621,0.986855478,0.47063838,0.617203739,0.002990643,0.609266093,0
20.09.2015,13:40:52.8764992,1.229193293,0.621198526,0.986966168,0.460580188,0.617317468,0.002990643,0.609162967,0
20.09.2015,13:40:52.8813090,1.233711533,0.621198526,0.986910823,0.460580188,0.616919419,0.003093768,0.609162967,0
20.09.2015,13:40:52.8860612,1.222031641,0.621154801,0.986966168,0.458794751,0.617033147,0.003196894,0.609059842,0
20.09.2015,13:40:52.8909054,1.192137485,0.621193742,0.987076858,0.462168604,0.616976283,0.003196894,0.609059842,0
20.09.2015,13:40:52.8957184,1.245558679,0.621126688,0.986855478,0.456665007,0.616976283,0.003093768,0.608956716,0
20.09.2015,13:40:52.9005454,1.182686674,0.621126688,0.987132203,0.456665007,0.616862554,0.003093768,0.609059842,0
20.09.2015,13:40:52.9052578,1.215340569,0.621035794,0.986966168,0.474565489,0.617146875,0.003093768,0.609162967,0
20.09.2015,13:40:52.9100348,1.183907945,0.620955808,0.987132203,0.452999457,0.617317468,0.003093768,0.609162967,0
20.09.2015,13:40:52.9148820,1.214695688,0.620955808,0.986966168,0.452999457,0.617090011,0.003196894,0.609266093,0
20.09.2015,13:40:52.9197844,1.183967577,0.620896791,0.987132203,0.471226141,0.617260604,0.003196894,0.609162967,0
20.09.2015,13:40:52.9244602,1.186437319,0.620896121,0.987076858,0.453762088,0.617203739,0.003300019,0.609162967,0
20.09.2015,13:40:52.9293242,1.218379128,0.620927695,0.986966168,0.470445086,0.617317468,0.003196894,0.609059842,0
20.09.2015,13:40:52.9340906,1.192386161,0.620927695,0.987076858,0.470445086,0.617090011,0.003196894,0.609162967,0
20.09.2015,13:40:52.9389200,1.214474641,0.620949063,0.986966168,0.461165287,0.617317468,0.003300019,0.609162967,0
20.09.2015,13:40:52.9436570,1.184316083,0.621032206,0.987132203,0.461405973,0.617317468,0.003300019,0.609162967,0
20.09.2015,13:40:52.9484202,1.247662784,0.621000314,0.986855478,0.473477347,0.617090011,0.003403145,0.609059842,0
20.09.2015,13:40:52.9532976,1.205552031,0.621000314,0.987076858,0.473477347,0.616976283,0.003506271,0.608956716,0
20.09.2015,13:40:52.9581192,1.23136881,0.621100058,0.986910823,0.455656365,0.616919419,0.003506271,0.60885359,0
20.09.2015,13:40:52.9628904,1.240785205,0.621303914,0.986910823,0.466655945,0.616976283,0.003403145,0.608647339,0
20.09.2015,13:40:52.9677138,1.221476411,0.621303914,0.986966168,0.466655945,0.616691962,0.003300019,0.608647339,0
20.09.2015,13:40:52.9726402,1.239671525,0.621453682,0.986910823,0.454742614,0.616919419,0.003300019,0.608750465,0
20.09.2015,13:40:52.9772892,1.213197648,0.621499989,0.987021513,0.456879387,0.61680569,0.003300019,0.608750465,0
20.09.2015,13:40:52.9820900,1.266729821,0.621308746,0.986800133,0.465799702,0.616691962,0.003403145,0.608647339,0
20.09.2015,13:40:52.9869260,1.210895263,0.621308746,0.987076858,0.465799702,0.616464505,0.003403145,0.608544214,0
20.09.2015,13:40:52.9916974,1.238688281,0.621372946,0.986910823,0.468041216,0.616578234,0.003403145,0.608544214,0
20.09.2015,13:40:52.9965110,1.223357758,0.621438437,0.987021513,0.459174523,0.616578234,0.003300019,0.608441088,0
20.09.2015,13:40:53.0013084,1.240560577,0.621438437,0.986910823,0.459174523,0.616293913,0.003403145,0.608441088,0
20.09.2015,13:40:53.0061032,1.20743723,0.621494233,0.987076858,0.459596041,0.616464505,0.003403145,0.608544214,0
20.09.2015,13:40:53.0108872,1.20182375,0.621412142,0.987076858,0.461968281,0.616407641,0.003403145,0.608544214,0
20.09.2015,13:40:53.0157464,1.240253407,0.621217693,0.986910823,0.466923521,0.616350777,0.003506271,0.608441088,0
20.09.2015,13:40:53.0205546,1.179095234,0.621217693,0.987187548,0.466923521,0.615952728,0.003609396,0.608337962,0
20.09.2015,13:40:53.0253060,1.211522795,0.621078769,0.987021513,0.453582852,0.616009592,0.003712522,0.608131711,0
20.09.2015,13:40:53.0300388,1.181323346,0.620918047,0.987187548,0.463459305,0.615952728,0.003712522,0.608028586,0
20.09.2015,13:40:53.0348416,1.222637781,0.620823885,0.986966168,0.457677163,0.615838999,0.003712522,0.60792546,0
20.09.2015,13:40:53.0397746,1.18022771,0.620823885,0.987187548,0.457677163,0.615952728,0.003712522,0.60792546,0
20.09.2015,13:40:53.0444992,1.194118202,0.620977543,0.987076858,0.45497808,0.616009592,0.003712522,0.608028586,0
20.09.2015,13:40:53.0492170,1.211664446,0.620935875,0.987021513,0.48032729,0.616180184,0.003609396,0.60792546,0
20.09.2015,13:40:53.0541360,1.187322987,0.620935875,0.987132203,0.48032729,0.615838999,0.003712522,0.608028586,0
20.09.2015,13:40:53.0588816,1.210575535,0.62098955,0.987021513,0.451414449,0.616066456,0.003609396,0.60792546,0
20.09.2015,13:40:53.0637078,1.188829808,0.620929704,0.987132203,0.470591095,0.616066456,0.003609396,0.60792546,0
20.09.2015,13:40:53.0685408,1.248025586,0.620923708,0.986855478,0.46203857,0.616066456,0.003609396,0.60792546,0
20.09.2015,13:40:53.0733488,1.190614184,0.620923708,0.987132203,0.46203857,0.616066456,0.003712522,0.608028586,0
20.09.2015,13:40:53.0780580,1.220172187,0.621145776,0.986966168,0.456401425,0.616180184,0.003712522,0.608028586,0
20.09.2015,13:40:53.0828984,1.232860698,0.621200264,0.986966168,0.4655571,0.616293913,0.003712522,0.608028586,0
20.09.2015,13:40:53.0876942,1.235507061,0.621200264,0.986910823,0.4655571,0.615895864,0.003918773,0.60792546,0
20.09.2015,13:40:53.0924682,1.236699735,0.621328663,0.986910823,0.453245467,0.616066456,0.003918773,0.60792546,0
20.09.2015,13:40:53.0973708,1.218971144,0.621178162,0.986966168,0.460492221,0.616009592,0.003918773,0.60792546,0
20.09.2015,13:40:53.1020972,1.273954334,0.620990124,0.986744788,0.469934642,0.616066456,0.003815648,0.607822334,0
20.09.2015,13:40:53.1068346,1.203723141,0.620990124,0.987076858,0.469934642,0.615838999,0.003815648,0.60792546,0
20.09.2015,13:40:53.1116162,1.251406851,0.621003806,0.986855478,0.470641894,0.615952728,0.003815648,0.60792546,0
20.09.2015,13:40:53.1165716,1.222596894,0.621031489,0.987021513,0.459206632,0.615895864,0.003815648,0.607822334,0
20.09.2015,13:40:53.1213062,1.243659878,0.621031489,0.986910823,0.459206632,0.615497814,0.003815648,0.607719209,0
20.09.2015,13:40:53.1260438,1.214196007,0.621165948,0.987076858,0.461613324,0.615554678,0.003712522,0.607719209,0
20.09.2015,13:40:53.1309616,1.206939331,0.621064912,0.987076858,0.465187499,0.61544095,0.003712522,0.607616083,0
20.09.2015,13:40:53.1357568,1.228138418,0.620917473,0.987021513,0.463063292,0.615497814,0.003506271,0.607512958,0
20.09.2015,13:40:53.1405092,1.194505472,0.620917473,0.987187548,0.463063292,0.615099765,0.003609396,0.607512958,0
20.09.2015,13:40:53.1453178,1.211729659,0.620854326,0.987076858,0.451235213,0.615327222,0.003609396,0.607512958,0
20.09.2015,13:40:53.1501762,1.179892881,0.620801113,0.987242893,0.465161088,0.615213493,0.003609396,0.607409832,0
20.09.2015,13:40:53.1549576,1.215854187,0.6208051,0.987076858,0.457392494,0.615042901,0.003712522,0.607306706,0
20.09.2015,13:40:53.1597132,1.17113786,0.6208051,0.987298238,0.457392494,0.615042901,0.003712522,0.607203581,0
20.09.2015,13:40:53.1645152,1.186250715,0.62091969,0.987187548,0.465560668,0.615042901,0.003712522,0.607203581,0
20.09.2015,13:40:53.1693046,1.196011345,0.620869762,0.987187548,0.46776709,0.615213493,0.003712522,0.607100455,0
20.09.2015,13:40:53.1740826,1.190452427,0.620869762,0.987187548,0.46776709,0.614815444,0.003815648,0.607100455,0
20.09.2015,13:40:53.1789350,1.201692041,0.620857228,0.987132203,0.460933388,0.615042901,0.003815648,0.60699733,0
20.09.2015,13:40:53.1837492,1.173599645,0.620720537,0.987242893,0.461866363,0.614929173,0.003918773,0.606894204,0
20.09.2015,13:40:53.1885040,1.227299412,0.620859461,0.987021513,0.465697091,0.614872308,0.003918773,0.606791078,0
20.09.2015,13:40:53.1932544,1.186613229,0.620859461,0.987242893,0.465697091,0.61475858,0.003918773,0.606791078,0
20.09.2015,13:40:53.1981080,1.225565037,0.621073013,0.987021513,0.448964891,0.614872308,0.003918773,0.606791078,0
20.09.2015,13:40:53.2029132,1.221815426,0.621009914,0.987076858,0.464119325,0.615042901,0.003815648,0.606791078,0
20.09.2015,13:40:53.2077332,1.238779061,0.621009914,0.986966168,0.464119325,0.61475858,0.003815648,0.606791078,0
20.09.2015,13:40:53.2124670,1.218981858,0.620880462,0.987076858,0.454201391,0.615042901,0.003815648,0.606894204,0
20.09.2015,13:40:53.2172826,1.213993943,0.620658395,0.987076858,0.458496025,0.614929173,0.003815648,0.606894204,0
20.09.2015,13:40:53.2221312,1.267612851,0.620556897,0.986855478,0.46681649,0.615042901,0.003712522,0.606791078,0
20.09.2015,13:40:53.2268214,1.217028023,0.620556897,0.987076858,0.46681649,0.614701716,0.003712522,0.606894204,0
20.09.2015,13:40:53.2317732,1.246667371,0.620562159,0.986910823,0.455621221,0.614929173,0.003712522,0.606894204,0
20.09.2015,13:40:53.2364282,1.215492427,0.620525802,0.987076858,0.46291345,0.615042901,0.003609396,0.606894204,0
20.09.2015,13:40:53.2413272,1.250137413,0.620568314,0.986910823,0.462527076,0.614815444,0.003712522,0.60699733,0
20.09.2015,13:40:53.2460176,1.205571744,0.620568314,0.987132203,0.462527076,0.614929173,0.003712522,0.60699733,0
20.09.2015,13:40:53.2509766,1.208796145,0.620517797,0.987076858,0.464621676,0.61475858,0.003815648,0.60699733,0
20.09.2015,13:40:53.2556608,1.230939972,0.620554122,0.987021513,0.464847132,0.614929173,0.003815648,0.606894204,0
20.09.2015,13:40:53.2605216,1.190063275,0.620554122,0.987187548,0.464847132,0.614587988,0.003918773,0.606894204,0
20.09.2015,13:40:53.2652750,1.209782044,0.620623791,0.987076858,0.463701907,0.614986037,0.003815648,0.60699733,0
20.09.2015,13:40:53.2700998,1.187118352,0.620663784,0.987187548,0.453913208,0.615156629,0.003712522,0.607100455,0
20.09.2015,13:40:53.2749472,1.234736015,0.620830104,0.986966168,0.458942357,0.615213493,0.003712522,0.607203581,0
20.09.2015,13:40:53.2797306,1.17407447,0.620830104,0.987242893,0.458942357,0.615327222,0.003712522,0.607409832,0
20.09.2015,13:40:53.2845278,1.188295877,0.620868566,0.987132203,0.470698125,0.61544095,0.003712522,0.607512958,0
20.09.2015,13:40:53.2892570,1.200660946,0.621032749,0.987132203,0.450247658,0.615782135,0.003609396,0.607616083,0
20.09.2015,13:40:53.2940250,1.192841514,0.621032749,0.987132203,0.450247658,0.615554678,0.003609396,0.607719209,0
20.09.2015,13:40:53.2989140,1.19447785,0.621081177,0.987132203,0.461739684,0.616066456,0.003609396,0.607822334,0
20.09.2015,13:40:53.3037290,1.178495341,0.621125651,0.987187548,0.462555191,0.616180184,0.003506271,0.608028586,0
20.09.2015,13:40:53.3085680,1.230122671,0.621240369,0.986966168,0.467563254,0.616407641,0.003506271,0.608131711,0
20.09.2015,13:40:53.3132816,1.185860721,0.621240369,0.987187548,0.467563254,0.616350777,0.003506271,0.608337962,0
20.09.2015,13:40:53.3180780,1.2265885,0.621191222,0.986966168,0.46291345,0.616521369,0.003712522,0.608441088,0
20.09.2015,13:40:53.3229504,1.209813479,0.621167016,0.987076858,0.454844532,0.616635098,0.003609396,0.608337962,0
20.09.2015,13:40:53.3277604,1.230190275,0.621167016,0.986966168,0.454844532,0.616293913,0.003712522,0.608337962,0
20.09.2015,13:40:53.3324862,1.226503433,0.621002833,0.987021513,0.457547129,0.616521369,0.003712522,0.608337962,0
20.09.2015,13:40:53.3372148,1.216954321,0.620908814,0.987021513,0.470323519,0.616407641,0.003712522,0.608337962,0
20.09.2015,13:40:53.3421380,1.259352683,0.620928811,0.986855478,0.456819642,0.616521369,0.003609396,0.608234837,0
20.09.2015,13:40:53.3469558,1.222313105,0.620928811,0.987021513,0.456819642,0.616237049,0.003712522,0.608337962,0
20.09.2015,13:40:53.3516886,1.241947154,0.620930326,0.986910823,0.461218803,0.616350777,0.003712522,0.608337962,0
20.09.2015,13:40:53.3564916,1.222330979,0.620876667,0.987021513,0.453115433,0.616464505,0.003609396,0.608337962,0
20.09.2015,13:40:53.3613062,1.257398397,0.620963542,0.986855478,0.475710714,0.616237049,0.003609396,0.608337962,0
20.09.2015,13:40:53.3660652,1.215537937,0.620963542,0.987076858,0.475710714,0.616464505,0.003506271,0.608441088,0
20.09.2015,13:40:53.3709486,1.228511488,0.621013597,0.986966168,0.46795687,0.616578234,0.003609396,0.608544214,0
20.09.2015,13:40:53.3756910,1.23603055,0.621100951,0.986966168,0.450159797,0.616862554,0.003609396,0.608647339,0
20.09.2015,13:40:53.3804802,1.204247349,0.621100951,0.987076858,0.450159797,0.616635098,0.003712522,0.60885359,0
20.09.2015,13:40:53.3852792,1.214358557,0.621190696,0.987021513,0.468272103,0.616919419,0.003815648,0.608956716,0
20.09.2015,13:40:53.3901172,1.178875202,0.62133383,0.987187548,0.457775567,0.616976283,0.003815648,0.609059842,0
20.09.2015,13:40:53.3949298,1.227747045,0.6216001,0.986966168,0.45984908,0.616919419,0.003815648,0.608956716,0
20.09.2015,13:40:53.3997458,1.172905518,0.6216001,0.987242893,0.45984908,0.616919419,0.003712522,0.609059842,0
20.09.2015,13:40:53.4044520,1.198920883,0.621534928,0.987076858,0.468036637,0.617033147,0.003815648,0.609059842,0
20.09.2015,13:40:53.4093054,1.195750551,0.621532823,0.987132203,0.449337421,0.617203739,0.003712522,0.609059842,0
20.09.2015,13:40:53.4140560,1.198152215,0.621532823,0.987076858,0.449337421,0.616862554,0.003815648,0.609059842,0
20.09.2015,13:40:53.4189528,1.188977563,0.621416622,0.987132203,0.465642724,0.617033147,0.003918773,0.608956716,0
20.09.2015,13:40:53.4236558,1.172000919,0.621530399,0.987187548,0.465053951,0.616976283,0.003815648,0.608956716,0
20.09.2015,13:40:53.4284176,1.239448295,0.621514612,0.986910823,0.46943293,0.617033147,0.003815648,0.60885359,0
20.09.2015,13:40:53.4332156,1.17916279,0.621514612,0.987187548,0.46943293,0.616919419,0.003712522,0.60885359,0
20.09.2015,13:40:53.4380698,1.228205404,0.621465466,0.986966168,0.463016913,0.617146875,0.003712522,0.608956716,0
20.09.2015,13:40:53.4429112,1.211202335,0.621466518,0.987076858,0.454282223,0.617317468,0.003712522,0.609059842,0
20.09.2015,13:40:53.4476828,1.241304369,0.621466518,0.986910823,0.454282223,0.617090011,0.003815648,0.609059842,0
20.09.2015,13:40:53.4524394,1.209990748,0.621496354,0.987076858,0.470344925,0.617260604,0.003918773,0.609059842,0
20.09.2015,13:40:53.4572722,1.228699643,0.621491203,0.986966168,0.45945195,0.617203739,0.003918773,0.609162967,0
20.09.2015,13:40:53.4620852,1.259598976,0.621691552,0.986855478,0.470409143,0.617317468,0.003918773,0.609059842,0
20.09.2015,13:40:53.4669176,1.221632525,0.621691552,0.987021513,0.470409143,0.617033147,0.003918773,0.609059842,0
20.09.2015,13:40:53.4718496,1.252685644,0.621677503,0.986855478,0.451122751,0.617260604,0.004021899,0.609059842,0
20.09.2015,13:40:53.4765024,1.220573368,0.621610146,0.987021513,0.452546095,0.617203739,0.004021899,0.609059842,0
20.09.2015,13:40:53.4812520,1.267559092,0.621430655,0.986800133,0.476656148,0.616976283,0.004125024,0.609059842,0
20.09.2015,13:40:53.4861038,1.21004523,0.621430655,0.987076858,0.476656148,0.61680569,0.004125024,0.608956716,0
20.09.2015,13:40:53.4909156,1.22603543,0.621391714,0.986966168,0.469794916,0.616748826,0.004125024,0.60885359,0
20.09.2015,13:40:53.4957138,1.237674464,0.621599048,0.986966168,0.450627216,0.616748826,0.004125024,0.608647339,0
20.09.2015,13:40:53.5005686,1.215276284,0.621599048,0.987021513,0.450627216,0.616407641,0.004125024,0.608647339,0
20.09.2015,13:40:53.5053070,1.216652236,0.621607595,0.987021513,0.467565703,0.616578234,0.004125024,0.608647339,0
20.09.2015,13:40:53.5101090,1.186824512,0.621703368,0.987132203,0.459982628,0.616521369,0.004125024,0.608647339,0
20.09.2015,13:40:53.5148378,1.239691022,0.621608647,0.986910823,0.458720948,0.616407641,0.00422815,0.608441088,0
20.09.2015,13:40:53.5197766,1.179126884,0.621608647,0.987187548,0.458720948,0.616237049,0.00422815,0.608441088,0
20.09.2015,13:40:53.5244998,1.194567602,0.621470824,0.987076858,0.472000328,0.616293913,0.00422815,0.608441088,0
20.09.2015,13:40:53.5292392,1.184355076,0.621366631,0.987187548,0.451182496,0.616350777,0.00422815,0.608234837,0
20.09.2015,13:40:53.5340676,1.203571483,0.621366631,0.987076858,0.451182496,0.61612332,0.00422815,0.608337962,0
20.09.2015,13:40:53.5389728,1.193105953,0.621309432,0.987132203,0.463948077,0.616350777,0.00422815,0.608337962,0
20.09.2015,13:40:53.5437002,1.183774893,0.621379962,0.987132203,0.464280776,0.616350777,0.004331276,0.608337962,0
20.09.2015,13:40:53.5484194,1.22539066,0.621365228,0.986966168,0.470385341,0.616464505,0.004434401,0.608234837,0
20.09.2015,13:40:53.5533106,1.176630313,0.621365228,0.987187548,0.470385341,0.616180184,0.004434401,0.608234837,0
20.09.2015,13:40:53.5580974,1.215187144,0.621340655,0.987021513,0.459602644,0.616350777,0.004434401,0.608234837,0
20.09.2015,13:40:53.5628950,1.197763016,0.621245934,0.987132203,0.456875873,0.616293913,0.00422815,0.608131711,0
20.09.2015,13:40:53.5676964,1.246361217,0.621246221,0.986910823,0.471047757,0.61612332,0.00422815,0.608028586,0
20.09.2015,13:40:53.5725758,1.205558693,0.621246221,0.987132203,0.471047757,0.61612332,0.00422815,0.608028586,0
20.09.2015,13:40:53.5772546,1.23187589,0.621206961,0.986966168,0.458566313,0.616066456,0.00422815,0.608028586,0
20.09.2015,13:40:53.5821034,1.251263749,0.621389275,0.986910823,0.470384169,0.616066456,0.00422815,0.607822334,0
20.09.2015,13:40:53.5868978,1.223677094,0.621389275,0.987021513,0.470384169,0.615611543,0.00422815,0.607719209,0
20.09.2015,13:40:53.5917518,1.24532749,0.621471079,0.986910823,0.452120849,0.615782135,0.00422815,0.607719209,0
20.09.2015,13:40:53.5965732,1.212234856,0.621550938,0.987076858,0.466324151,0.615668407,0.00422815,0.607616083,0
20.09.2015,13:40:53.6013014,1.27394646,0.621464397,0.986800133,0.464575988,0.615554678,0.00422815,0.607616083,0
20.09.2015,13:40:53.6060996,1.216692164,0.621464397,0.987076858,0.464575988,0.615497814,0.00422815,0.607616083,0
20.09.2015,13:40:53.6108318,1.238492008,0.621529649,0.986910823,0.469714085,0.615497814,0.004331276,0.607616083,0
20.09.2015,13:40:53.6157742,1.237301685,0.621703798,0.986966168,0.459153117,0.615554678,0.004434401,0.607512958,0
20.09.2015,13:40:53.6205234,1.230131579,0.621703798,0.986966168,0.459153117,0.615213493,0.004537527,0.607512958,0
20.09.2015,13:40:53.6252806,1.217693213,0.621751159,0.987021513,0.457554158,0.615384086,0.004537527,0.607409832,0
20.09.2015,13:40:53.6300180,1.186380368,0.621688012,0.987132203,0.460204038,0.615327222,0.004537527,0.607409832,0
20.09.2015,13:40:53.6349754,1.23887256,0.621492941,0.986910823,0.458225414,0.61544095,0.004537527,0.607409832,0
20.09.2015,13:40:53.6397428,1.179265647,0.621492941,0.987187548,0.458225414,0.615213493,0.004537527,0.607409832,0
20.09.2015,13:40:53.6445036,1.209690769,0.62134622,0.987021513,0.472407043,0.61544095,0.004537527,0.607512958,0
20.09.2015,13:40:53.6492410,1.184325781,0.621193614,0.987187548,0.451157895,0.61544095,0.004537527,0.607409832,0
20.09.2015,13:40:53.6541768,1.206768694,0.621193614,0.987076858,0.451157895,0.615156629,0.004537527,0.607409832,0
20.09.2015,13:40:53.6589098,1.188562765,0.621156842,0.987187548,0.466377666,0.615327222,0.004434401,0.607306706,0
20.09.2015,13:40:53.6637384,1.179603822,0.621155168,0.987187548,0.454816417,0.615327222,0.004331276,0.607409832,0
20.09.2015,13:40:53.6685338,1.222504726,0.621125699,0.987021513,0.46690957,0.615554678,0.004125024,0.607306706,0
20.09.2015,13:40:53.6732564,1.173604496,0.621125699,0.987242893,0.46690957,0.615327222,0.004125024,0.607409832,0
20.09.2015,13:40:53.6781064,1.21164204,0.621082963,0.987076858,0.458239791,0.615611543,0.004125024,0.607512958,0
20.09.2015,13:40:53.6829376,1.191161034,0.621000872,0.987187548,0.455308437,0.615611543,0.004125024,0.607512958,0
20.09.2015,13:40:53.6877098,1.241365263,0.62103066,0.986966168,0.471761293,0.61544095,0.00422815,0.607409832,0
20.09.2015,13:40:53.6925552,1.199237474,0.62103066,0.987187548,0.471761293,0.615497814,0.00422815,0.607409832,0
20.09.2015,13:40:53.6972888,1.226937109,0.62111122,0.987021513,0.455575534,0.615554678,0.00422815,0.607512958,0
20.09.2015,13:40:53.7021296,1.245880127,0.621250542,0.986966168,0.470402008,0.615782135,0.004125024,0.607409832,0
20.09.2015,13:40:53.7068682,1.226517776,0.621250542,0.987021513,0.470402008,0.615384086,0.00422815,0.607512958,0
20.09.2015,13:40:53.7117792,1.238289631,0.621372308,0.986966168,0.452676129,0.615611543,0.00422815,0.607512958,0
