date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel
20.09.2015,13:55:20.2125204,0.987211248,0.512613283,0.986357374,0.389786739,0.079211794,0.010415686,0.077344206
20.09.2015,13:55:20.2173152,1.029857255,0.512613283,0.986135994,0.389786739,0.079382386,0.010312561,0.077447332
20.09.2015,13:55:20.2221312,1.011380396,0.512688294,0.986246684,0.384345071,0.079268658,0.010312561,0.077344206
20.09.2015,13:55:20.2269390,1.017622466,0.512651458,0.986191339,0.382707346,0.079041201,0.010312561,0.077344206
20.09.2015,13:55:20.2317408,1.00493053,0.512583081,0.986246684,0.381873628,0.079098065,0.010415686,0.077344206
20.09.2015,13:55:20.2365530,0.974464989,0.512583081,0.986357374,0.381873628,0.078927473,0.010415686,0.077137955
20.09.2015,13:55:20.2413146,1.033890814,0.512633072,0.986135994,0.394378342,0.078529424,0.010415686,0.076931704
20.09.2015,13:55:20.2460628,0.956011299,0.512718321,0.986468064,0.37578392,0.078131374,0.010415686,0.076622327
20.09.2015,13:55:20.2508530,1.00280343,0.512652016,0.986246684,0.386049569,0.07807451,0.010312561,0.07631295
20.09.2015,13:55:20.2557392,0.966930126,0.512909883,0.986412719,0.386049569,0.077733325,0.010209435,0.076003573
20.09.2015,13:55:20.2605284,1.003519894,0.512764581,0.986246684,0.381680973,0.07739214,0.010209435,0.075797322
20.09.2015,13:55:20.2652578,0.954833473,0.512722483,0.986468064,0.379533816,0.077335276,0.01010631,0.075591071
20.09.2015,13:55:20.2701092,0.960617724,0.512722483,0.986412719,0.379533816,0.077107819,0.01010631,0.07538482
20.09.2015,13:55:20.2749622,0.99933205,0.512663402,0.986302029,0.390118533,0.076766634,0.010209435,0.075075443
20.09.2015,13:55:20.2797358,0.954929648,0.512692408,0.986468064,0.383406718,0.076311721,0.010209435,0.07466294
20.09.2015,13:55:20.2844756,0.992664253,0.512746083,0.986302029,0.38225047,0.076311721,0.010209435,0.074456689
20.09.2015,13:55:20.2893124,0.95551422,0.512746083,0.986468064,0.38225047,0.0760274,0.01010631,0.074147312
20.09.2015,13:55:20.2940202,1.034490826,0.512606123,0.986135994,0.379576043,0.075743079,0.010209435,0.073941061
20.09.2015,13:55:20.2989190,0.960806236,0.512530346,0.986468064,0.373931815,0.075572487,0.010209435,0.07373481
20.09.2015,13:55:20.3036630,1.014878983,0.512530346,0.986191339,0.373931815,0.075458758,0.010209435,0.073528559
20.09.2015,13:55:20.3085236,1.021416497,0.512405136,0.986191339,0.390136372,0.075117573,0.010312561,0.073219182
20.09.2015,13:55:20.3132148,1.000059678,0.512528401,0.986246684,0.390147394,0.074719524,0.010415686,0.073012931
20.09.2015,13:55:20.3181088,1.028506288,0.512594705,0.986135994,0.37094455,0.074719524,0.010415686,0.072806679
20.09.2015,13:55:20.3229024,1.004584631,0.512594705,0.986191339,0.37094455,0.074492067,0.010312561,0.072600428
20.09.2015,13:55:20.3277002,1.073308181,0.51252526,0.985914614,0.39289062,0.074264611,0.010312561,0.072394177
20.09.2015,13:55:20.3324202,0.99482223,0.512491741,0.986246684,0.396829337,0.074094018,0.010415686,0.072291051
20.09.2015,13:55:20.3372496,1.035104667,0.512491741,0.986025304,0.396829337,0.074150882,0.010415686,0.072187926
20.09.2015,13:55:20.3421448,1.007104866,0.512621192,0.986191339,0.387465884,0.07398029,0.010415686,0.0720848
20.09.2015,13:55:20.3469238,1.028956019,0.512728494,0.986080649,0.384545393,0.073752833,0.010518812,0.071981674
20.09.2015,13:55:20.3516150,1.00537368,0.512942174,0.986191339,0.381738056,0.073923426,0.010518812,0.0720848
20.09.2015,13:55:20.3564932,0.995621326,0.512942174,0.986191339,0.381738056,0.07398029,0.010415686,0.0720848
20.09.2015,13:55:20.3612742,1.041961598,0.512854821,0.986025304,0.376834734,0.074150882,0.010415686,0.072187926
20.09.2015,13:55:20.3661044,0.974582791,0.512813775,0.986302029,0.382795207,0.074207746,0.010518812,0.072394177
20.09.2015,13:55:20.3709180,1.021624061,0.512636772,0.986080649,0.3889068,0.074605796,0.010518812,0.072600428
20.09.2015,13:55:20.3757754,0.972285386,0.512636772,0.986302029,0.3889068,0.074719524,0.010621938,0.072703554
20.09.2015,13:55:20.3804700,1.01988807,0.512555908,0.986080649,0.389758198,0.074719524,0.010621938,0.072806679
20.09.2015,13:55:20.3853002,0.956219469,0.51271722,0.986357374,0.392954838,0.075003845,0.010621938,0.073012931
20.09.2015,13:55:20.3901126,0.983444675,0.51271722,0.986191339,0.392954838,0.075231302,0.010518812,0.073219182
20.09.2015,13:55:20.3949172,1.0022273,0.512713011,0.986135994,0.384120147,0.075458758,0.010518812,0.073322307
20.09.2015,13:55:20.3997674,0.962441291,0.512827552,0.986302029,0.390885424,0.07534503,0.010518812,0.073528559
20.09.2015,13:55:20.4044930,1.004565867,0.512742017,0.986135994,0.381744393,0.075629351,0.010621938,0.073528559
20.09.2015,13:55:20.4093024,0.961638686,0.512742017,0.986302029,0.381744393,0.075515622,0.010621938,0.073528559
20.09.2015,13:55:20.4140952,1.041825817,0.512679635,0.985969959,0.384146239,0.07534503,0.010621938,0.073425433
20.09.2015,13:55:20.4189752,0.954769806,0.512681549,0.986357374,0.391802478,0.075288166,0.010621938,0.073322307
20.09.2015,13:55:20.4236996,1.012485514,0.512681549,0.986080649,0.391802478,0.07534503,0.010621938,0.073322307
20.09.2015,13:55:20.4284378,1.007076012,0.512789951,0.986135994,0.383522694,0.075288166,0.010518812,0.073219182
20.09.2015,13:55:20.4332652,1.016674292,0.513001781,0.986080649,0.392073302,0.075060709,0.010621938,0.073116056
20.09.2015,13:55:20.4381760,1.019955007,0.513046654,0.986080649,0.389783171,0.075231302,0.010621938,0.073116056
20.09.2015,13:55:20.4429000,1.00465914,0.513046654,0.986135994,0.389783171,0.075117573,0.010621938,0.073116056
20.09.2015,13:55:20.4476202,1.062959096,0.513051916,0.985914614,0.382384019,0.075060709,0.010621938,0.073012931
20.09.2015,13:55:20.4524166,0.996034762,0.513092228,0.986191339,0.39570195,0.074946981,0.010725063,0.073012931
20.09.2015,13:55:20.4573032,1.044789002,0.513092228,0.985969959,0.39570195,0.075060709,0.010725063,0.073012931
20.09.2015,13:55:20.4620924,1.013247707,0.513218044,0.986135994,0.389303931,0.075060709,0.010725063,0.073012931
20.09.2015,13:55:20.4668644,1.047804068,0.513385384,0.985969959,0.383459434,0.074890117,0.010828189,0.073012931
20.09.2015,13:55:20.4717860,1.009252984,0.513386452,0.986135994,0.381877195,0.075117573,0.010828189,0.073116056
20.09.2015,13:55:20.4764544,1.002190795,0.513386452,0.986135994,0.381877195,0.075117573,0.010828189,0.073116056
20.09.2015,13:55:20.4813128,1.049504028,0.513303309,0.985969959,0.381087194,0.075117573,0.010828189,0.073116056
20.09.2015,13:55:20.4861196,0.979119273,0.513136686,0.986246684,0.393432907,0.074946981,0.010828189,0.073219182
20.09.2015,13:55:20.4909152,1.020980418,0.513242649,0.986080649,0.391539108,0.075174437,0.010828189,0.073219182
20.09.2015,13:55:20.4957568,0.969110716,0.513242649,0.986302029,0.391539108,0.075174437,0.010725063,0.073219182
20.09.2015,13:55:20.5005198,1.022133823,0.513316321,0.986080649,0.378085871,0.074946981,0.010828189,0.073116056
20.09.2015,13:55:20.5053024,0.951035234,0.513337689,0.986412719,0.388894819,0.074946981,0.010931314,0.073116056
20.09.2015,13:55:20.5100146,0.979208321,0.513337689,0.986246684,0.388894819,0.074890117,0.01103444,0.073012931
20.09.2015,13:55:20.5149732,0.999571392,0.513287171,0.986191339,0.382092321,0.074890117,0.010931314,0.072909805
20.09.2015,13:55:20.5197324,0.966834524,0.513221919,0.986302029,0.388453439,0.074719524,0.010931314,0.072909805
20.09.2015,13:55:20.5245114,0.986339375,0.513118284,0.986246684,0.394681594,0.075003845,0.010931314,0.072909805
20.09.2015,13:55:20.5292192,0.956292451,0.513118284,0.986357374,0.394681594,0.075174437,0.010828189,0.073012931
20.09.2015,13:55:20.5341746,1.029964023,0.513045745,0.986080649,0.380628508,0.075174437,0.010931314,0.073116056
20.09.2015,13:55:20.5389250,0.955869373,0.513088895,0.986412719,0.380967704,0.07534503,0.010931314,0.073219182
20.09.2015,13:55:20.5437282,1.002339258,0.513088895,0.986191339,0.380967704,0.075572487,0.010931314,0.073425433
20.09.2015,13:55:20.5484164,0.997874224,0.513202018,0.986246684,0.381094223,0.075686215,0.010931314,0.073425433
20.09.2015,13:55:20.5533746,1.016487183,0.513281925,0.986135994,0.385778958,0.075686215,0.010931314,0.073631684
20.09.2015,13:55:20.5580984,1.00631817,0.513147083,0.986191339,0.390996182,0.076084264,0.010828189,0.073837935
20.09.2015,13:55:20.5629428,0.999915214,0.513147083,0.986191339,0.390996182,0.076311721,0.010828189,0.074044187
20.09.2015,13:55:20.5677338,1.059019178,0.513095513,0.985969959,0.371071069,0.076368585,0.010828189,0.074250438
20.09.2015,13:55:20.5724826,0.993409613,0.512941887,0.986246684,0.397271729,0.076368585,0.010931314,0.074353563
20.09.2015,13:55:20.5773222,1.052749273,0.512979903,0.985969959,0.387627548,0.076596042,0.010931314,0.074559815
20.09.2015,13:55:20.5821306,1.005126473,0.512979903,0.986191339,0.387627548,0.076766634,0.010828189,0.07466294
20.09.2015,13:55:20.5869076,1.054094935,0.513006214,0.985969959,0.384179892,0.07670977,0.010828189,0.074766066
20.09.2015,13:55:20.5916576,0.993865501,0.51294211,0.986246684,0.38167027,0.076937227,0.010828189,0.074869192
20.09.2015,13:55:20.5964624,1.01194064,0.51294211,0.986135994,0.38167027,0.077164683,0.010828189,0.075178568
20.09.2015,13:55:20.6013172,1.032580471,0.512907379,0.986080649,0.380911473,0.077335276,0.010828189,0.075281694
20.09.2015,13:55:20.6060938,0.977802647,0.512819516,0.986302029,0.395812548,0.077278412,0.010828189,0.075487945
20.09.2015,13:55:20.6109734,1.017577648,0.512975151,0.986135994,0.384120147,0.077619597,0.010828189,0.075591071
20.09.2015,13:55:20.6156458,0.966561479,0.512975151,0.986357374,0.384120147,0.077733325,0.010725063,0.075694196
20.09.2015,13:55:20.6205468,1.034182954,0.513034088,0.986080649,0.377042085,0.077676461,0.010828189,0.075797322
20.09.2015,13:55:20.6252202,0.955577334,0.513062935,0.986412719,0.382968905,0.077903918,0.010725063,0.075900448
20.09.2015,13:55:20.6301808,0.983758716,0.513062935,0.986246684,0.382968905,0.078188239,0.010725063,0.076106699
20.09.2015,13:55:20.6348360,0.991183454,0.513009866,0.986246684,0.398887888,0.078245103,0.010828189,0.076209824
20.09.2015,13:55:20.6397648,0.973234484,0.513138265,0.986302029,0.387732981,0.078188239,0.010828189,0.07631295
20.09.2015,13:55:20.6444442,0.976005952,0.513184653,0.986302029,0.381825224,0.078358831,0.010828189,0.07631295
20.09.2015,13:55:20.6493860,0.959199985,0.513184653,0.986357374,0.381825224,0.078415695,0.010828189,0.07631295
20.09.2015,13:55:20.6541228,1.029823526,0.513263714,0.986080649,0.380507207,0.078301967,0.010828189,0.07631295
20.09.2015,13:55:20.6589358,0.964235122,0.513207934,0.986357374,0.382981472,0.078358831,0.010725063,0.07631295
20.09.2015,13:55:20.6637010,1.021489678,0.513207934,0.986080649,0.382981472,0.078529424,0.010725063,0.076416076
20.09.2015,13:55:20.6684900,0.985532131,0.513196357,0.986246684,0.384085003,0.078472559,0.010725063,0.07631295
20.09.2015,13:55:20.6733492,1.019809671,0.513022208,0.986080649,0.388134904,0.078245103,0.010828189,0.07631295
20.09.2015,13:55:20.6781288,0.99925435,0.512912753,0.986191339,0.383034188,0.078301967,0.010828189,0.076209824
20.09.2015,13:55:20.6829180,1.005125126,0.512912753,0.986135994,0.383034188,0.078245103,0.010725063,0.076209824
20.09.2015,13:55:20.6876742,1.054529608,0.512784992,0.985969959,0.384438789,0.078245103,0.010725063,0.076106699
20.09.2015,13:55:20.6924276,0.999979435,0.512924729,0.986191339,0.387486971,0.078245103,0.010621938,0.076209824
20.09.2015,13:55:20.6972640,1.048338652,0.512945778,0.985969959,0.388165256,0.078586288,0.010621938,0.076416076
20.09.2015,13:55:20.7021354,1.000869141,0.512945778,0.986191339,0.388165256,0.078643152,0.010621938,0.076519201
20.09.2015,13:55:20.7069624,1.063484508,0.512991719,0.985914614,0.396925664,0.078643152,0.010725063,0.076622327
20.09.2015,13:55:20.7116310,1.004538864,0.512843323,0.986191339,0.370087029,0.078813745,0.010725063,0.076828578
20.09.2015,13:55:20.7164770,1.01598698,0.512843323,0.986080649,0.370087029,0.079098065,0.010621938,0.077034829
20.09.2015,13:55:20.7213282,1.024449922,0.512841761,0.986080649,0.393661238,0.079325522,0.010621938,0.07724108
20.09.2015,13:55:20.7261172,0.994768127,0.512939368,0.986191339,0.385065529,0.079496115,0.010518812,0.077550457
20.09.2015,13:55:20.7308344,1.010996447,0.513216162,0.986135994,0.373390593,0.079951028,0.010518812,0.077859834
20.09.2015,13:55:20.7356148,0.972815727,0.513216162,0.986302029,0.373390593,0.080178485,0.010518812,0.078169211
20.09.2015,13:55:20.7405470,1.041257898,0.513152059,0.986025304,0.392177084,0.080178485,0.010518812,0.078272337
20.09.2015,13:55:20.7452700,0.949211645,0.513086807,0.986412719,0.374030219,0.080292213,0.010518812,0.078478588
20.09.2015,13:55:20.7500500,1.004401549,0.513086807,0.986135994,0.374030219,0.080576534,0.010415686,0.078581713
20.09.2015,13:55:20.7549688,0.984382232,0.512936194,0.986246684,0.401410236,0.080576534,0.010312561,0.078684839
20.09.2015,13:55:20.7597304,0.98953113,0.51302712,0.986191339,0.390748362,0.080462806,0.010312561,0.078684839
20.09.2015,13:55:20.7644672,0.969548032,0.513208141,0.986302029,0.383343458,0.080633398,0.010312561,0.078684839
20.09.2015,13:55:20.7692890,0.965118331,0.513208141,0.986302029,0.383343458,0.08051967,0.010312561,0.078581713
20.09.2015,13:55:20.7741734,1.02546316,0.513192116,0.986080649,0.387913708,0.080235349,0.010415686,0.078375462
20.09.2015,13:55:20.7789280,0.947832132,0.513166857,0.986412719,0.384756259,0.079894164,0.010518812,0.078169211
20.09.2015,13:55:20.7836916,1.009907193,0.513600467,0.986135994,0.38459811,0.079951028,0.010518812,0.07796296
20.09.2015,13:55:20.7885046,0.977221124,0.513054244,0.986302029,0.38459811,0.079723571,0.010415686,0.077756709
20.09.2015,13:55:20.7933120,1.03780074,0.512981593,0.986025304,0.381406262,0.079496115,0.010518812,0.077550457
20.09.2015,13:55:20.7981332,0.989767996,0.513139222,0.986246684,0.394381909,0.079552979,0.010518812,0.077550457
20.09.2015,13:55:20.8028904,1.007085697,0.513139222,0.986135994,0.394381909,0.079552979,0.010518812,0.077447332
20.09.2015,13:55:20.8077194,1.050669877,0.51318974,0.985969959,0.377063172,0.07943925,0.010621938,0.077344206
20.09.2015,13:55:20.8124854,0.995043115,0.513234325,0.986191339,0.388565901,0.079268658,0.010621938,0.077344206
20.09.2015,13:55:20.8172868,1.050210034,0.513222987,0.985969959,0.389282844,0.079552979,0.010621938,0.077447332
20.09.2015,13:55:20.8221194,0.997909463,0.513222987,0.986191339,0.389282844,0.079552979,0.010621938,0.077447332
20.09.2015,13:55:20.8269202,1.065813244,0.513129399,0.985914614,0.396807931,0.079496115,0.010621938,0.077550457
20.09.2015,13:55:20.8316350,0.99069148,0.513411743,0.986246684,0.38864865,0.079609843,0.010621938,0.077653583
20.09.2015,13:55:20.8364664,1.032451016,0.513411743,0.986025304,0.38864865,0.079666707,0.010725063,0.077756709
20.09.2015,13:55:20.8413712,1.025700532,0.513545405,0.986080649,0.385199077,0.079552979,0.010828189,0.077653583
20.09.2015,13:55:20.8461334,1.010288595,0.513769497,0.986135994,0.387040638,0.079268658,0.010931314,0.077550457
20.09.2015,13:55:20.8508162,1.020851289,0.513718214,0.986080649,0.383029556,0.079325522,0.010931314,0.077447332
20.09.2015,13:55:20.8557362,0.978045125,0.513718214,0.986246684,0.383029556,0.07915493,0.010828189,0.077344206
20.09.2015,13:55:20.8604710,1.048006956,0.513519301,0.985969959,0.385617294,0.079041201,0.010931314,0.077137955
20.09.2015,13:55:20.8653032,0.954235968,0.513350765,0.986357374,0.388320423,0.078927473,0.010931314,0.077137955
20.09.2015,13:55:20.8700954,1.003916875,0.513350765,0.986135994,0.388320423,0.079041201,0.01103444,0.077137955
20.09.2015,13:55:20.8749506,0.981987713,0.513433334,0.986246684,0.391887037,0.078927473,0.01103444,0.076931704
20.09.2015,13:55:20.8796648,0.999694797,0.51352595,0.986135994,0.38160733,0.078700016,0.011137566,0.076828578
20.09.2015,13:55:20.8844826,0.963526166,0.51359967,0.986302029,0.397835422,0.078813745,0.011137566,0.076828578
20.09.2015,13:55:20.8893260,0.970686441,0.51359967,0.986246684,0.397835422,0.078700016,0.01103444,0.076725452
20.09.2015,13:55:20.8940144,1.01694457,0.513449169,0.986080649,0.379748196,0.078586288,0.01103444,0.076519201
20.09.2015,13:55:20.8989790,0.953518351,0.513457589,0.986357374,0.387873558,0.078245103,0.011137566,0.076416076
20.09.2015,13:55:20.9036992,1.005333098,0.513467156,0.986135994,0.384552422,0.078188239,0.011240691,0.076106699
20.09.2015,13:55:20.9084348,0.984838036,0.513467156,0.986246684,0.384552422,0.077790189,0.011343817,0.075797322
20.09.2015,13:55:20.9132838,1.033620801,0.513365212,0.986025304,0.38222326,0.077278412,0.011343817,0.07538482
20.09.2015,13:55:20.9181628,0.986804974,0.513394186,0.986246684,0.394781489,0.077107819,0.011343817,0.075075443
20.09.2015,13:55:20.9229030,1.012828331,0.513394186,0.986080649,0.394781489,0.076937227,0.011240691,0.074869192
20.09.2015,13:55:20.9276890,1.035252309,0.51347733,0.986025304,0.377889063,0.07670977,0.011240691,0.074559815
20.09.2015,13:55:20.9324224,0.996502238,0.513696097,0.986191339,0.391018973,0.076311721,0.011343817,0.074353563
20.09.2015,13:55:20.9373674,1.03824212,0.513612761,0.986025304,0.381374153,0.076254857,0.011343817,0.074147312
20.09.2015,13:55:20.9421050,0.996505775,0.513612761,0.986191339,0.381374153,0.075856807,0.011446943,0.073837935
20.09.2015,13:55:20.9468402,1.064686445,0.51368959,0.985914614,0.382362932,0.075515622,0.011446943,0.073528559
20.09.2015,13:55:20.9516104,1.003299347,0.513622537,0.986191339,0.39115316,0.075288166,0.011446943,0.073425433
20.09.2015,13:55:20.9565324,1.041409564,0.513622537,0.985969959,0.39115316,0.075231302,0.011446943,0.073219182
20.09.2015,13:55:20.9612946,1.024947871,0.513657953,0.986080649,0.384309926,0.075117573,0.011446943,0.073116056
20.09.2015,13:55:20.9660582,1.020868872,0.51351061,0.986080649,0.387750553,0.074776388,0.011550068,0.073012931
20.09.2015,13:55:20.9709952,1.010518986,0.513418728,0.986135994,0.381020952,0.074719524,0.011550068,0.072806679
20.09.2015,13:55:20.9756560,0.980756132,0.513418728,0.986246684,0.381020952,0.074435203,0.011550068,0.072600428
20.09.2015,13:55:20.9805096,1.040457806,0.513371367,0.986025304,0.385146361,0.074094018,0.011550068,0.072187926
20.09.2015,13:55:20.9853192,0.962426641,0.513403658,0.986357374,0.390050747,0.073752833,0.011550068,0.071981674
20.09.2015,13:55:20.9901188,1.00946336,0.513403658,0.986135994,0.390050747,0.073752833,0.011550068,0.071775423
20.09.2015,13:55:20.9949572,0.965798736,0.513458402,0.986357374,0.389212556,0.073695969,0.011446943,0.071672298
20.09.2015,13:55:20.9997378,1.001884096,0.513527864,0.986191339,0.372034023,0.073468512,0.011550068,0.071569172
20.09.2015,13:55:21.0045232,0.963855853,0.513344099,0.986357374,0.393347282,0.073582241,0.011550068,0.071569172
20.09.2015,13:55:21.0092136,0.960575589,0.513344099,0.986357374,0.393347282,0.073525376,0.011446943,0.071466046
20.09.2015,13:55:21.0141766,1.009515595,0.513297903,0.986191339,0.391806045,0.073468512,0.011343817,0.071362921
20.09.2015,13:55:21.0189226,0.955145002,0.513224231,0.986412719,0.383104477,0.073354784,0.011343817,0.071362921
20.09.2015,13:55:21.0237290,0.995374603,0.513284141,0.986246684,0.383153679,0.073639105,0.011240691,0.071466046
20.09.2015,13:55:21.0284150,0.958597298,0.513284141,0.986412719,0.383153679,0.073695969,0.011240691,0.071466046
20.09.2015,13:55:21.0333836,1.026512567,0.513416623,0.986135994,0.380079085,0.073525376,0.011343817,0.071466046
20.09.2015,13:55:21.0380780,0.966072311,0.513374525,0.986412719,0.376026415,0.073582241,0.011343817,0.071466046
20.09.2015,13:55:21.0429530,1.007295907,0.513374525,0.986191339,0.376026415,0.073525376,0.011240691,0.071466046
20.09.2015,13:55:21.0476224,1.015013572,0.513256921,0.986191339,0.38975463,0.073468512,0.011240691,0.071362921
20.09.2015,13:55:21.0525752,0.998879425,0.512993561,0.986246684,0.377248972,0.073241056,0.011240691,0.071259795
20.09.2015,13:55:21.0572710,1.028708109,0.512829586,0.986135994,0.384481601,0.073411648,0.011137566,0.071259795
20.09.2015,13:55:21.0621298,0.99741217,0.512829586,0.986246684,0.384481601,0.073411648,0.011137566,0.071259795
20.09.2015,13:55:21.0669222,1.065772351,0.512892462,0.985969959,0.380893901,0.07329792,0.011240691,0.071259795
20.09.2015,13:55:21.0716808,0.990713891,0.512825687,0.986302029,0.393008353,0.07329792,0.011240691,0.071259795
20.09.2015,13:55:21.0764858,1.03243406,0.512825687,0.986080649,0.393008353,0.073354784,0.011240691,0.071362921
20.09.2015,13:55:21.0813078,1.015961296,0.51287705,0.986191339,0.385012812,0.073354784,0.011240691,0.071259795
20.09.2015,13:55:21.0861114,1.032051224,0.51280443,0.986080649,0.383238025,0.073184191,0.011240691,0.071362921
20.09.2015,13:55:21.0908638,1.006153629,0.512734985,0.986191339,0.382958202,0.073411648,0.011240691,0.071362921
20.09.2015,13:55:21.0956370,0.988836378,0.512734985,0.986246684,0.382958202,0.073411648,0.011137566,0.071466046
20.09.2015,13:55:21.1005420,1.034359097,0.512741315,0.986080649,0.390082856,0.073241056,0.011137566,0.071362921
20.09.2015,13:55:21.1052746,0.966400465,0.512822354,0.986357374,0.379526787,0.073070463,0.011240691,0.071259795
20.09.2015,13:55:21.1101726,1.002048116,0.513026195,0.986191339,0.389089551,0.073127327,0.011240691,0.07115667
20.09.2015,13:55:21.1148432,0.970133182,0.513026195,0.986357374,0.389089551,0.073013599,0.011137566,0.071053544
20.09.2015,13:55:21.1197706,1.017744633,0.513077478,0.986135994,0.383907205,0.072786142,0.011240691,0.070950418
20.09.2015,13:55:21.1244166,0.953254822,0.513059586,0.986412719,0.38059166,0.072956735,0.011137566,0.070950418
20.09.2015,13:55:21.1293730,0.969471466,0.513059586,0.986302029,0.38059166,0.073127327,0.01103444,0.071053544
20.09.2015,13:55:21.1341086,0.99442153,0.513035236,0.986246684,0.394724406,0.073241056,0.01103444,0.071053544
20.09.2015,13:55:21.1389354,0.952083348,0.513119704,0.986412719,0.386931691,0.073184191,0.01103444,0.071259795
20.09.2015,13:55:21.1436736,0.997885526,0.513230211,0.986246684,0.382879553,0.073411648,0.01103444,0.071259795
20.09.2015,13:55:21.1485220,0.959917854,0.513230211,0.986412719,0.382879553,0.073525376,0.010931314,0.071362921
20.09.2015,13:55:21.1533280,1.025952707,0.513214185,0.986135994,0.379882863,0.073411648,0.010931314,0.071362921
20.09.2015,13:55:21.1581084,0.951420142,0.51310052,0.986468064,0.375601169,0.073639105,0.010828189,0.071569172
20.09.2015,13:55:21.1629416,1.019310689,0.51310052,0.986135994,0.375601169,0.073866561,0.010828189,0.071672298
20.09.2015,13:55:21.1676816,1.010856224,0.512993234,0.986191339,0.391595552,0.073809697,0.010828189,0.071672298
20.09.2015,13:55:21.1726068,1.00870449,0.513075708,0.986191339,0.3920241,0.073639105,0.010931314,0.071672298
20.09.2015,13:55:21.1773028,1.021290843,0.513098862,0.986135994,0.37261039,0.073752833,0.01103444,0.071672298
20.09.2015,13:55:21.1820902,1.003105079,0.513098862,0.986191339,0.37261039,0.073695969,0.010931314,0.071569172
20.09.2015,13:55:21.1868644,1.072621697,0.513000569,0.985914614,0.393168899,0.073525376,0.01103444,0.071569172
20.09.2015,13:55:21.1917162,0.991224217,0.512981131,0.986246684,0.395191772,0.073525376,0.010931314,0.071569172
20.09.2015,13:55:21.1964672,1.04945288,0.512981131,0.985969959,0.395191772,0.073639105,0.010931314,0.071569172
20.09.2015,13:55:21.2013084,1.007083384,0.513063408,0.986191339,0.377363242,0.073582241,0.010931314,0.071569172
20.09.2015,13:55:21.2060624,1.040344158,0.513139264,0.986025304,0.395427239,0.07329792,0.011137566,0.071466046
20.09.2015,13:55:21.2108968,1.00492655,0.513224736,0.986191339,0.38156324,0.07329792,0.011137566,0.071362921
20.09.2015,13:55:21.2157306,0.99944332,0.513224736,0.986191339,0.38156324,0.073241056,0.011137566,0.071259795
20.09.2015,13:55:21.2205380,1.042906828,0.513231917,0.986025304,0.378412713,0.073070463,0.011137566,0.07115667
20.09.2015,13:55:21.2252614,0.963670996,0.513293231,0.986357374,0.380039894,0.072956735,0.011137566,0.07115667
20.09.2015,13:55:21.2300810,1.016177749,0.513147211,0.986135994,0.389054406,0.073184191,0.011137566,0.07115667
20.09.2015,13:55:21.2348562,0.965613171,0.513147211,0.986357374,0.389054406,0.073127327,0.011137566,0.07115667
20.09.2015,13:55:21.2397810,1.027025592,0.512997555,0.986080649,0.385980026,0.072956735,0.011240691,0.07115667
20.09.2015,13:55:21.2444598,0.952276973,0.513081544,0.986412719,0.393097545,0.073013599,0.011240691,0.071053544
